,movie_id,primary_title,original_title,start_year,genres,average_rating,num_votes,persons_name,persons_job,title_norm,id,release_date,movie,production_budget,domestic_gross,worldwide_gross
13908,tt2752772,Sinister 2,Sinister 2,2015,"Horror,Mystery,Thriller",5.3,41782,Robert Daniel Sloan,actor,sinister 2 2015,91,"Aug 21, 2015",Sinister 2,10000000,27740955,54104225
13909,tt2752772,Sinister 2,Sinister 2,2015,"Horror,Mystery,Thriller",5.3,41782,Dartanian Sloan,actor,sinister 2 2015,91,"Aug 21, 2015",Sinister 2,10000000,27740955,54104225
13919,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Jennifer Lopez,actress,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13920,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Rob Cohen,director,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13921,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Jason Blum,producer,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13922,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Kristin Chenoweth,actress,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13923,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,John Corbett,actor,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13924,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Elaine Goldsmith-Thomas,producer,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13925,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Benny Medina,producer,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13926,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,John Jacobs,producer,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13927,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Barbara Curry,writer,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13928,tt3181822,The Boy Next Door,The Boy Next Door,2015,"Horror,Thriller",4.7,34816,Ryan Guzman,actor,the boy next door 2015,81,"Jan 23, 2015",The Boy Next Door,4000000,36006065,53401938
13929,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Dave Sheridan,actor,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13930,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Derek Lee Nixon,producer,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13931,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Philip Marlatt,producer,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13932,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Todd Slater,producer,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13933,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Joey Oglesby,actor,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13934,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Scott Dow,director,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13935,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Francis Casanova,producer,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13936,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Kurt Wehner,producer,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13937,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Tim Ogletree,actor,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13938,tt3499458,The Walking Deceased,Walking with the Dead,2015,"Comedy,Horror",3.5,2914,Troy Ogletree,actor,the walking deceased 2015,96,"Mar 20, 2015",The Walking Deceased,2000000,0,0
13939,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Brian Helgeland,director,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13940,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Tim Bevan,producer,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13941,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Emily Browning,actress,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13942,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Chris Clark,producer,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13943,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Eric Fellner,producer,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13944,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Tom Hardy,actor,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13945,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,John Pearson,writer,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13946,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Paul Anderson,actor,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13947,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Quentin Curtis,producer,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13948,tt3569230,Legend,Legend,2015,"Biography,Crime,Drama",7.0,138947,Taron Egerton,actor,legend 2015,10,"Nov 20, 2015",Legend,25000000,1872994,42425450
13949,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Robin Tunney,actress,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13950,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Aaron Eckhart,actor,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13951,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Sarah Bolger,actress,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13952,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Angelo Pizzo,director,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13953,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Paul Schiff,producer,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13954,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Jim Dent,writer,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13955,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,John Paesano,composer,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13956,tt3719896,My All-American,My All-American,2015,"Biography,Drama,Sport",7.2,5058,Finn Wittrock,actor,my all-american 2015,85,"Nov 13, 2015",My All-American,20000000,2246000,2246000
13965,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Judd Apatow,director,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13966,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Jon Brion,composer,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13967,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Bill Hader,actor,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13968,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Brie Larson,actress,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13969,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Barry Mendel,producer,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13970,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Colin Quinn,actor,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13971,tt3152624,Trainwreck,Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,Amy Schumer,actress,trainwreck 2015,36,"Jul 17, 2015",Trainwreck,35000000,110212700,141123897
13972,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Will Smith,actor,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13973,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Alec Baldwin,actor,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13974,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Ridley Scott,producer,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13975,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Albert Brooks,actor,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13976,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,David Morse,actor,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13977,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Elizabeth Cantillon,producer,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13978,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Giannina Facio,producer,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13979,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Larry Shuman,producer,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13980,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Peter Landesman,director,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13981,tt3322364,Concussion,Concussion,2015,"Biography,Drama,Sport",7.1,77576,Jeanne Marie Laskas,writer,concussion 2015,80,"Dec 25, 2015",Concussion,35000000,34531832,50363790
13982,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Thomas Haden Church,actor,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13983,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Ken Blancato,producer,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13984,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Lauren Graham,actress,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13985,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Sheldon Lettich,writer,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13986,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Trevor Rabin,composer,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13987,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Boaz Yakin,director,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13988,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Karen Rosenfelt,producer,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13989,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Luke Kleintank,actor,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13990,tt3369806,Max,Max,2015,"Adventure,Drama,Family",6.8,23976,Josh Wiggins,actor,max 2015,36,"Jun 26, 2015",Max,20000000,42656255,43658157
13991,tt5112932,Heist,Heist,2015,Action,6.4,5,Jill Adler,actress,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13992,tt5112932,Heist,Heist,2015,Action,6.4,5,J. William Hasler,actor,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13993,tt5112932,Heist,Heist,2015,Action,6.4,5,K.W. Jones,director,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13994,tt5112932,Heist,Heist,2015,Action,6.4,5,Brooks,actor,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13995,tt5112932,Heist,Heist,2015,Action,6.4,5,Jeff Chipian,actor,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13996,tt5112932,Heist,Heist,2015,Action,6.4,5,Ashley Bybee,producer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13997,tt5112932,Heist,Heist,2015,Action,6.4,5,Andrew Kramer,composer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13998,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Robert De Niro,actor,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
13999,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Kate Bosworth,actress,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14000,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Randall Emmett,producer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14001,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,George Furla,producer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14002,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Jeffrey Dean Morgan,actor,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14003,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Dave Bautista,actor,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14004,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Scott Mann,director,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14005,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Stephen C. Sepher,writer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14006,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Wayne Marc Godfrey,producer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14007,tt3276924,Heist,Heist,2015,"Action,Crime,Thriller",6.1,24740,Max Adams,writer,heist 2015,25,"Nov 13, 2015",Heist,8900000,50136,3324131
14008,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Sean Bridgers,actor,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14009,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Wendy Crewson,actress,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14010,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Ed Guiney,producer,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14011,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Brie Larson,actress,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14012,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Stephen Rennicks,composer,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14013,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Lenny Abrahamson,director,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14014,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Emma Donoghue,writer,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14015,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,David Gross,producer,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14016,tt3170832,Room,Room,2015,"Drama,Thriller",8.2,316791,Jacob Tremblay,actor,room 2015,80,"Oct 16, 2015",Room,13000000,14677674,36262783
14017,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Judith Godrèche,actress,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14018,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Adam Scott,actor,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14019,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Jason Schwartzman,actor,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14020,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Naomi Scott,producer,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14021,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Taylor Schilling,actress,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14022,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Julian Wass,composer,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14023,tt3844362,The Overnight,The Overnight,2015,"Comedy,Mystery",6.1,14828,Patrick Brice,director,the overnight 2015,21,"Jun 19, 2015",The Overnight,200000,1109808,1165996
14024,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Mira Sorvino,actress,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14025,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Sean Astin,actor,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14026,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Jon Gunn,director,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14027,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Elizabeth Hatcher-Travis,producer,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14028,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Chuck Konzelman,writer,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14029,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Ted McGinley,actor,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14030,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Mona Nahm,producer,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14031,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Cary Solomon,writer,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14032,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Alexa PenaVega,actress,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14033,tt4056738,Do You Believe?,Do You Believe?,2015,Drama,6.1,6462,Harold Cronk,producer,do you believe? 2015,60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931
14034,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Wyck Godfrey,producer,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14035,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Jake Schreier,director,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14036,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Nat Wolff,actor,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14037,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,John Green,writer,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14038,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Marty Bowen,producer,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14039,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Michael H. Weber,writer,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14040,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Scott Neustadter,writer,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14041,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Austin Abrams,actor,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14042,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Cara Delevingne,actress,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14043,tt3622592,Paper Towns,Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,Justice Smith,actor,paper towns 2015,68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484
14044,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Tom Hanks,actor,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14045,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Steven Spielberg,director,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14046,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Alan Alda,actor,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14047,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Ethan Coen,writer,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14048,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Joel Coen,writer,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14049,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Marc Platt,producer,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14050,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Amy Ryan,actress,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14051,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Mark Rylance,actor,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14052,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Kristie Macosko Krieger,producer,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14053,tt3682448,Bridge of Spies,Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,Matt Charman,writer,bridge of spies 2015,10,"Oct 16, 2015",Bridge of Spies,40000000,72313754,162498338
14054,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Kate Bosworth,actress,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14055,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Hayden Christensen,actor,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14056,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Randall Emmett,producer,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14057,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,George Furla,producer,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14058,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Michael Polish,director,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14059,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Don Piper,writer,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14060,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Bobby Batson,actor,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14061,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Rick Jackson,producer,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14062,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Hudson Meek,actor,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14063,tt4337690,90 Minutes in Heaven,90 Minutes in Heaven,2015,Drama,4.8,3105,Cecil Murphey,writer,90 minutes in heaven 2015,38,"Sep 11, 2015",90 Minutes in Heaven,5000000,4816142,4816142
14064,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Robert De Niro,actor,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14065,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Bradley Cooper,actor,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14066,tt2446980,Joy,Joy,2015,Drama,6.6,118086,John Davis,producer,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14067,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Jonathan Gordon,producer,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14068,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Ken Mok,producer,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14069,tt2446980,Joy,Joy,2015,Drama,6.6,118086,David O. Russell,director,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14070,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Edgar Ramírez,actor,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14071,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Annie Mumolo,writer,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14072,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Jennifer Lawrence,actress,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14073,tt2446980,Joy,Joy,2015,Drama,6.6,118086,Megan Ellison,producer,joy 2015,88,"Dec 25, 2015",Joy,60000000,56451232,101134059
14074,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Will Ferrell,actor,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14075,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Christophe Beck,composer,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
